,marathi_text,label
2508,त्याला नोकरी किंवा मूल किंवा स्वतःचे आयुष्य आहे असे नाही.,-1
2509,त्याने तिला गोळी घातली असती.,-1
2510,त्या रात्री काय झाले हे जाणून घेण्यात मला रस नाही.,-1
2511,आणि ... ... नाकारले!,-1
2512,. . . . .काही कारण नसताना चायनीज पदार्थ मिळतात तेव्हा?,-1
2513,पण मी टीव्ही बंद करण्याची चूक केली.,-1
2514,माझा पोर कुठे हरवला आहे?,-1
2515,आम्ही किती दुःखी आहोत?,-1
2516,. . . . .हे संबंध खूप वेगाने जात आहेत आणि आपल्याला हळू करावे लागेल.,-1
2517,आपल्या खरेदीबद्दल क्षमस्व.,-1
2518,- मला माफ करा तुमचा गैरसमज झाला.,-1
2519,ही चुंबन गोष्ट नक्कीच एक समस्या आहे.,-1
2520,"तो माझ्या मशीनवरील संदेश पुसून टाकत असतो, ज्यामुळे मी निराश होतो",-1
2521,हे सांगणे कठीण आहे.,-1
2522,आणि मी विचार करत आहे... ...हे किती अयोग्य आहे.,-1
2523,ते काम करत नाही.,-1
2524,माझा विश्वास बसत नाही!,-1
2525,"म्हणजे, जरा आळशीपणाची कोणाला पर्वा आहे?",-1
2526,त्याच्या पायाची नखे रंगवून तुम्ही तुमचा वेळ आणि श्रम वाया घालवत आहात,-1
2527,हा वार.,-1
2528,तुमच्या शरीराबद्दल तुम्हाला काही आदर आहे का?,-1
